STATE/UT,DISTRICT,YEAR,RAINFALL (mm),MIN TEMP (°C),MAX TEMP (°C),MONTH_NUM,MONTH_SIN,MONTH_COS,RAINFALL_LAG_1M,RAINFALL_LAG_1Y,HUMIDITY (%),DEW POINT (°C)
Karnataka,Hubli,1969,175.69833333333335,13.708333333333334,26.783333333333335,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,185.84,204.87833333333333,69.59706378462668,7.627746090258668
Karnataka,Hubli,1970,230.55916666666667,16.2,29.833333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,203.92499999999998,175.69833333333335,69.77822242036117,10.155644484072235
Karnataka,Hubli,1971,193.85666666666665,17.400000000000002,29.61666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,215.33,230.55916666666667,67.07028166893943,10.814056333787883
Karnataka,Hubli,1972,165.6875,13.200000000000001,24.775000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,148.69416666666666,193.85666666666665,68.8788350647153,6.97576701294306
Karnataka,Hubli,1973,172.0175,14.608333333333334,28.691666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,195.39916666666667,165.6875,66.1009379126788,7.8285209158690945
Karnataka,Hubli,1974,185.66166666666666,18.775000000000002,29.0,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,171.39083333333335,172.0175,72.56809182231103,13.288618364462208
Karnataka,Hubli,1975,157.88333333333333,15.633333333333333,27.808333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,163.20166666666668,185.66166666666666,69.92008427603264,9.617350188539863
Karnataka,Hubli,1976,189.82333333333335,14.475,26.941666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,182.47166666666666,157.88333333333333,70.03873125691521,8.482746251383043
Karnataka,Hubli,1977,231.25833333333333,15.083333333333334,28.575,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,221.9225,189.82333333333335,73.42744864356706,9.768823062046748
Karnataka,Hubli,1978,141.45166666666668,13.066666666666668,25.266666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,165.56833333333333,231.25833333333333,69.06990433766093,6.880647534198851
Karnataka,Hubli,1979,207.4958333333333,16.066666666666666,26.683333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,195.835,141.45166666666668,70.54613556827219,10.175893780321106
Karnataka,Hubli,1980,204.95333333333335,13.783333333333333,24.974999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,203.41333333333333,207.4958333333333,71.63313440655376,8.109960214644088
Karnataka,Hubli,1981,204.61833333333334,14.458333333333334,27.849999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,213.7975,204.95333333333335,76.11098619654403,9.680530572642141
Karnataka,Hubli,1982,227.29250000000002,15.141666666666666,26.65833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,213.84166666666667,204.61833333333334,64.91091869377277,8.123850405421221
Karnataka,Hubli,1983,149.92166666666665,15.833333333333334,27.7,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,160.4825,227.29250000000002,65.91108272785937,9.015549878905206
Karnataka,Hubli,1984,208.22416666666666,15.491666666666667,30.466666666666665,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,193.59583333333333,149.92166666666665,67.43930550451616,8.979527767569898
Karnataka,Hubli,1985,165.16583333333332,16.416666666666668,31.741666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,165.0666666666667,208.22416666666666,69.57235566941168,10.331137800549001
Karnataka,Hubli,1986,168.75,12.25,27.066666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,165.605,165.16583333333332,66.16311288173056,5.482622576346112
Karnataka,Hubli,1987,164.80666666666667,17.658333333333335,30.316666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,174.585,168.75,73.00552365951046,12.259438065235427
Karnataka,Hubli,1988,169.04416666666665,14.608333333333334,25.116666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,183.76333333333332,164.80666666666667,71.57881743115888,8.92409681956511
Karnataka,Hubli,1989,188.3841666666667,11.591666666666667,20.766666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,162.71583333333334,169.04416666666665,65.54349912098878,4.700366490864424
Karnataka,Hubli,1990,195.97416666666666,15.25,27.583333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,192.78,188.3841666666667,72.33567315814712,9.717134631629422
Karnataka,Hubli,1991,182.4608333333333,11.741666666666667,24.34166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,182.26,195.97416666666666,70.17898785611607,5.77746423788988
Karnataka,Hubli,1992,188.34416666666667,13.441666666666668,26.025000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,201.98000000000002,182.4608333333333,72.44022271410698,7.929711209488062
Karnataka,Hubli,1993,154.94166666666666,17.308333333333334,32.300000000000004,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,158.84083333333334,188.34416666666667,67.4360464005021,10.795542613433751
Karnataka,Hubli,1994,177.2775,13.566666666666668,28.008333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,182.22083333333333,154.94166666666666,73.08417212374871,8.18350109141641
Karnataka,Hubli,1995,209.5533333333333,13.35,25.308333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,207.62250000000003,177.2775,69.90853590441868,7.331707180883736
Karnataka,Hubli,1996,160.48833333333332,15.433333333333332,28.941666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,153.31333333333333,209.5533333333333,68.31945017600003,9.09722336853334
Karnataka,Hubli,1997,224.58333333333334,14.158333333333333,26.46666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,222.9175,160.48833333333332,67.71163413585208,7.700660160503749
Karnataka,Hubli,1998,236.40333333333334,15.166666666666666,27.291666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,226.25166666666667,224.58333333333334,71.34986568605619,9.436639803877904
Karnataka,Hubli,1999,205.45166666666668,15.0,28.258333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,224.7775,236.40333333333334,64.38110715441853,7.876221430883704
Karnataka,Hubli,2000,201.93499999999997,12.525,26.041666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,208.65916666666666,205.45166666666668,62.953773775840226,5.115754755168044
Karnataka,Hubli,2001,210.88166666666666,13.933333333333332,24.791666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,184.30499999999998,201.93499999999997,69.21965229387986,7.777263792109303
Karnataka,Hubli,2002,219.40333333333334,14.091666666666667,26.733333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,230.96666666666667,210.88166666666666,68.87998617496574,7.867663901659813
Karnataka,Hubli,2003,171.76250000000002,15.891666666666666,28.016666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,166.46166666666667,219.40333333333334,72.05367233075359,10.302401132817382
Karnataka,Hubli,2004,228.6975,15.458333333333334,29.183333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,220.89666666666665,171.76250000000002,71.43136600536874,9.744606534407081
Karnataka,Hubli,2005,210.2491666666667,14.299999999999999,27.066666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,236.8575,228.6975,69.21665982281304,8.14333196456261
Karnataka,Hubli,2006,210.2025,17.974999999999998,28.633333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,192.6725,210.2491666666667,67.40269096323662,11.455538192647325
Karnataka,Hubli,2007,197.67333333333332,16.633333333333333,27.59166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,200.93416666666667,210.2025,69.44345855701219,10.522025044735773
Karnataka,Hubli,2008,230.255,18.741666666666667,31.425,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,237.08583333333334,197.67333333333332,63.69231568916472,11.480129804499612
Karnataka,Hubli,2009,227.50250000000003,12.475,27.208333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,215.97,230.255,69.1085493095337,6.296709861906739
Karnataka,Hubli,2010,174.42333333333332,13.091666666666667,23.858333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,173.37666666666667,227.50250000000003,71.18379847011965,7.328426360690599
Karnataka,Hubli,2011,174.33833333333334,16.408333333333335,29.21666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,189.5225,174.42333333333332,71.12464158192027,10.633261649717388
Karnataka,Hubli,2012,174.76583333333335,14.850000000000001,27.416666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,156.27666666666667,174.33833333333334,64.54341710964205,7.758683421928413
Karnataka,Hubli,2013,190.12416666666664,15.608333333333333,25.366666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,212.9075,174.76583333333335,72.61465659281792,10.131264651896918
Karnataka,Hubli,2014,220.10083333333333,11.575000000000001,25.433333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,193.42083333333335,190.12416666666664,67.6128196256883,5.097563925137661
Karnataka,Hubli,2015,170.86166666666668,16.583333333333332,32.25833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,188.10333333333332,220.10083333333333,68.99962145126868,10.383257623587069
Karnataka,Hubli,2016,238.99,13.125,25.71666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,223.44333333333336,170.86166666666668,70.38356799619721,7.201713599239444
Karnataka,Hubli,2017,171.08249999999998,15.191666666666668,28.616666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,176.77999999999997,238.99,68.4683839255219,8.885343451771048
Karnataka,Hubli,2018,195.59916666666666,13.75,26.233333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,199.96916666666667,171.08249999999998,66.417415462737,7.0334830925474
Karnataka,Hubli,2019,179.30999999999997,14.674999999999999,25.983333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,194.125,195.59916666666666,67.06364418631624,8.087728837263246
Karnataka,Hubli,2020,237.37249999999997,13.208333333333334,25.71666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,235.60333333333332,179.30999999999997,68.00563866924911,6.809461067183154
Karnataka,Hubli,2021,214.28416666666666,14.5,26.041666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,218.15333333333334,237.37249999999997,73.88902163178912,9.277804326357824
Karnataka,Hubli,2022,217.78833333333333,12.558333333333335,25.21666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,215.76416666666668,214.28416666666666,74.02684791224172,7.363702915781679
Karnataka,Hubli,2023,243.55333333333337,17.933333333333334,30.349999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,234.43333333333337,217.78833333333333,67.4736703900722,11.428067411347774
Karnataka,Hubli,2024,220.1883333333333,17.033333333333335,33.050000000000004,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,225.7875,243.55333333333337,68.92853559544751,10.819040452422835
Karnataka,Mysuru,1950,178.03166666666667,15.049999999999999,29.39166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,192.8790909090909,,68.41550203193098,8.733100406386194
Karnataka,Mysuru,1951,195.37416666666664,15.700000000000001,26.108333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,177.345,178.03166666666667,69.93315897887838,9.686631795775675
Karnataka,Mysuru,1952,271.325,15.433333333333332,27.96666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,281.84666666666664,195.37416666666664,71.61398372880562,9.756130079094458
Karnataka,Mysuru,1953,173.91583333333335,12.85,25.7,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,182.04999999999998,271.325,69.78634750792294,6.807269501584586
Karnataka,Mysuru,1954,206.88166666666666,16.599999999999998,31.21666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,205.67083333333335,173.91583333333335,71.17595426239332,10.835190852478663
Karnataka,Mysuru,1955,229.04666666666665,17.5,28.891666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,209.1825,206.88166666666666,70.32249703177364,11.564499406354727
Karnataka,Mysuru,1956,239.76250000000002,15.066666666666668,27.674999999999997,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,255.1775,229.04666666666665,70.13779815328093,9.094226297322853
Karnataka,Mysuru,1957,162.13083333333333,14.174999999999999,27.166666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,165.07916666666668,239.76250000000002,69.59385608828141,8.093771217656283
Karnataka,Mysuru,1958,210.17916666666667,14.408333333333333,25.325,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,211.8225,162.13083333333333,74.34354211637032,9.277041756607398
Karnataka,Mysuru,1959,218.15083333333334,12.841666666666667,24.958333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,200.56833333333336,210.17916666666667,67.29770757293637,6.301208181253943
Karnataka,Mysuru,1960,236.4025,13.699999999999998,24.349999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,236.25166666666667,218.15083333333334,70.6765164903597,7.835303298071942
Karnataka,Mysuru,1961,238.84666666666666,13.408333333333333,26.175,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,233.3133333333333,236.4025,65.1582202482704,6.439977382987412
Karnataka,Mysuru,1962,177.43500000000003,16.941666666666666,29.316666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,178.3175,238.84666666666666,72.40465044688399,11.422596756043466
Karnataka,Mysuru,1963,174.06166666666664,17.383333333333333,29.541666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,173.19916666666666,177.43500000000003,69.94474200868655,11.372281735070644
Karnataka,Mysuru,1964,181.71,16.183333333333334,27.558333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,191.4475,174.06166666666664,70.33083928451616,10.249501190236563
Karnataka,Mysuru,1965,175.42083333333335,14.116666666666667,27.400000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,184.61333333333334,181.71,66.73315342860754,7.4632973523881745
Karnataka,Mysuru,1966,240.52583333333334,15.966666666666667,29.349999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,229.49166666666667,175.42083333333335,71.11268681611186,10.189204029889039
Karnataka,Mysuru,1967,207.64833333333334,14.65,27.425,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,194.26250000000002,240.52583333333334,72.56851702767327,9.163703405534653
Karnataka,Mysuru,1968,178.4333333333333,14.241666666666667,26.383333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,201.70666666666668,207.64833333333334,71.91354543106361,8.62437575287939
Karnataka,Mysuru,1969,162.1175,17.441666666666666,29.2,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,158.72166666666666,178.4333333333333,69.69070259380078,11.379807185426822
Karnataka,Mysuru,1970,191.4625,13.058333333333332,24.758333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,197.10833333333335,162.1175,71.56669742779499,7.371672818892332
Karnataka,Mysuru,1971,192.54083333333332,13.4,24.316666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,180.09666666666666,191.4625,69.51047028568125,7.302094057136251
Karnataka,Mysuru,1972,183.66,19.316666666666666,29.375,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,182.74,192.54083333333332,68.17756233380807,12.952179133428281
Karnataka,Mysuru,1973,197.63750000000002,12.466666666666667,23.224999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,209.84916666666666,183.66,67.92860877949884,6.052388422566435
Karnataka,Mysuru,1974,225.90916666666666,17.516666666666666,31.674999999999997,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,223.97833333333332,197.63750000000002,64.19591370499285,10.355849407665238
Karnataka,Mysuru,1975,217.70000000000002,16.224999999999998,27.433333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,216.4625,225.90916666666666,66.87602110073692,9.600204220147385
Karnataka,Mysuru,1976,150.72333333333333,17.058333333333334,28.375,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,155.42916666666667,217.70000000000002,69.58936814916161,10.976206963165657
Karnataka,Mysuru,1977,205.14333333333335,18.025000000000002,32.333333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,189.00166666666667,150.72333333333333,70.00472509749834,12.025945019499666
Karnataka,Mysuru,1978,102.13583333333332,15.558333333333332,25.291666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,115.75666666666666,205.14333333333335,68.56069909528011,9.270473152389355
Karnataka,Mysuru,1979,261.86833333333334,16.566666666666666,29.516666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,267.7733333333333,102.13583333333332,74.87963348885205,11.542593364437076
Karnataka,Mysuru,1980,117.71166666666666,15.533333333333333,27.925,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,110.01416666666667,261.86833333333334,69.19957418081253,9.37324816949584
Karnataka,Mysuru,1981,224.6425,15.658333333333333,26.90833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,201.3133333333333,117.71166666666666,68.94592130887348,9.44751759510803
Karnataka,Mysuru,1982,199.95583333333332,14.858333333333334,28.28333333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,201.26,224.6425,68.37549326722105,8.533431986777545
Karnataka,Mysuru,1983,197.36083333333332,11.875,22.866666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,224.62416666666664,199.95583333333332,66.3154802563401,5.138096051268019
Karnataka,Mysuru,1984,181.0525,14.35,26.03333333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,166.39583333333334,197.36083333333332,72.92231869209866,8.934463738419732
Karnataka,Mysuru,1985,204.6075,13.5,25.558333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,211.01416666666668,181.0525,70.98183318590928,7.696366637181856
Karnataka,Mysuru,1986,235.9416666666667,12.933333333333335,26.991666666666664,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,241.7541666666667,204.6075,72.74377356403348,7.482088046140027
Karnataka,Mysuru,1987,199.895,14.366666666666667,26.599999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,196.07000000000002,235.9416666666667,72.46085935025111,8.85883853671689
Karnataka,Mysuru,1988,234.18083333333334,12.483333333333334,26.041666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,213.46749999999997,199.895,69.53457047943286,6.390247429219905
Karnataka,Mysuru,1989,243.13666666666666,14.35,25.833333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,243.25166666666667,234.18083333333334,66.94105074583041,7.738210149166082
Karnataka,Mysuru,1990,142.70250000000001,16.291666666666668,29.508333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,165.465,243.13666666666666,72.53851915763171,10.799370498193008
Karnataka,Mysuru,1991,189.7783333333333,15.541666666666666,26.65833333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,182.0583333333333,142.70250000000001,70.34508825722583,9.610684318111831
Karnataka,Mysuru,1992,159.5675,16.758333333333333,30.633333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,163.13333333333333,189.7783333333333,71.48908912263701,11.056151157860734
Karnataka,Mysuru,1993,202.66833333333332,13.25,25.84166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,209.90083333333334,159.5675,67.90242157232534,6.8304843144650675
Karnataka,Mysuru,1994,187.69083333333333,17.133333333333333,30.49166666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,167.65333333333334,202.66833333333332,77.671459791,12.667625291533334
Karnataka,Mysuru,1995,185.48000000000002,14.208333333333334,29.150000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,188.56416666666667,187.69083333333333,69.70137115346287,8.148607564025907
Karnataka,Mysuru,1996,187.1966666666667,13.458333333333334,25.941666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,186.94333333333336,185.48000000000002,67.47004744933834,6.952342823201001
Karnataka,Mysuru,1997,204.51,14.808333333333332,29.71666666666667,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,208.56916666666666,187.1966666666667,70.33630661071213,8.875594655475759
Karnataka,Mysuru,1998,174.99749999999997,15.25,27.191666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,175.01416666666668,204.51,74.01457286120326,10.052914572240654
Karnataka,Mysuru,1999,241.95583333333335,14.575000000000001,28.95,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,232.87583333333336,174.99749999999997,66.47010472693644,7.86902094538729
Karnataka,Mysuru,2000,124.61749999999999,17.866666666666667,29.78333333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,145.37166666666667,241.95583333333335,72.11751682261175,12.290170031189016
Karnataka,Mysuru,2001,222.54083333333332,13.516666666666666,26.508333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,222.34583333333333,124.61749999999999,67.5961309019588,7.035892847058427
Karnataka,Mysuru,2002,207.59916666666666,18.716666666666665,32.43333333333333,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,209.78,222.54083333333332,70.46585429861851,12.80983752639037
Karnataka,Mysuru,2003,206.56583333333333,12.85,25.233333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,187.77166666666665,207.59916666666666,70.95130415125101,7.040260830250201
Karnataka,Mysuru,2004,214.34,16.275000000000002,28.583333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,214.47333333333333,206.56583333333333,72.78811501961137,10.832623003922272
Karnataka,Mysuru,2005,183.50166666666667,12.958333333333334,25.441666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,190.3791666666667,214.34,66.98217001986666,6.354767337306665
Karnataka,Mysuru,2006,207.585,17.058333333333334,27.633333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,191.06083333333333,183.50166666666667,68.01393897769213,10.661121128871759
Karnataka,Mysuru,2007,221.51583333333335,15.4,28.433333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,230.98083333333332,207.585,67.29687680873012,8.859375361746025
Karnataka,Mysuru,2008,209.95666666666668,13.975,27.166666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,199.87249999999997,221.51583333333335,73.92823111132078,8.760646222264155
Karnataka,Mysuru,2009,194.475,13.066666666666668,26.2,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,206.11833333333334,209.95666666666668,67.68744065332233,6.60415479733113
Karnataka,Mysuru,2010,169.14916666666667,14.75,24.541666666666668,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,171.9725,194.475,75.30484185960991,9.81096837192198
Karnataka,Mysuru,2011,233.04250000000002,12.975,26.883333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,218.8166666666667,169.14916666666667,71.955395733544,7.366079146708796
Karnataka,Mysuru,2012,205.45583333333335,14.058333333333332,25.650000000000002,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,221.02166666666668,233.04250000000002,65.53149479924572,7.164632293182476
Karnataka,Mysuru,2013,243.3133333333333,15.566666666666668,28.308333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,252.77833333333334,205.45583333333335,71.10374908613188,9.787416483893045
Karnataka,Mysuru,2014,168.35333333333332,15.258333333333333,27.966666666666665,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,165.75333333333333,243.3133333333333,69.75793611257654,9.209920555848642
Karnataka,Mysuru,2015,192.58166666666668,14.6,26.075,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,202.67916666666667,168.35333333333332,75.1343531671315,9.6268706334263
Karnataka,Mysuru,2016,259.07666666666665,14.241666666666667,26.558333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,231.05083333333334,192.58166666666668,71.20241913878813,8.482150494424292
Karnataka,Mysuru,2017,219.90166666666664,15.491666666666667,28.333333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,216.7408333333333,259.07666666666665,67.94508411876609,9.080683490419885
Karnataka,Mysuru,2018,233.9125,15.016666666666666,29.833333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,254.275,219.90166666666664,69.02054104331388,8.820774875329445
Karnataka,Mysuru,2019,209.49749999999997,14.458333333333334,28.683333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,219.57416666666666,233.9125,67.68693159263728,7.99571965186079
Karnataka,Mysuru,2020,170.26833333333335,17.724999999999998,30.816666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,168.785,209.49749999999997,65.83702555060258,10.892405110120514
Karnataka,Mysuru,2021,229.23416666666665,13.966666666666667,25.458333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,206.7775,170.26833333333335,66.89039160172153,7.344744987010974
Karnataka,Mysuru,2022,184.23749999999998,12.608333333333334,26.708333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,186.69500000000002,229.23416666666665,68.42612611851821,6.293558557036977
Karnataka,Mysuru,2023,252.2325,17.099999999999998,27.516666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,267.6525,184.23749999999998,70.53976321604885,11.20795264320977
Karnataka,Mysuru,2024,168.1341666666667,14.666666666666666,25.983333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,144.11333333333332,252.2325,65.82443333709061,7.8315533340847905
Maharashtra,Mumbai,1950,224.16083333333333,14.058333333333332,25.141666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,221.55545454545455,,68.06416126561633,7.671165586456602
Maharashtra,Mumbai,1951,235.86249999999998,14.608333333333334,26.608333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,246.56583333333333,224.16083333333333,66.34808972400096,7.877951278133523
Maharashtra,Mumbai,1952,130.33333333333334,14.908333333333333,28.458333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,137.63750000000002,235.86249999999998,67.84211056552125,8.476755446437583
Maharashtra,Mumbai,1953,117.40583333333335,17.016666666666666,27.758333333333336,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,118.15500000000002,130.33333333333334,69.77842648529662,10.972351963725991
Maharashtra,Mumbai,1954,205.29333333333332,14.075000000000001,25.049999999999997,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,195.51583333333335,117.40583333333335,69.50677309599793,7.9763546191995855
Maharashtra,Mumbai,1955,230.93833333333336,15.616666666666667,28.099999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,214.74333333333334,205.29333333333332,71.01232552813278,9.819131772293222
Maharashtra,Mumbai,1956,168.9375,14.208333333333334,25.075,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,196.7891666666667,230.93833333333336,72.94741844637359,8.79781702260805
Maharashtra,Mumbai,1957,165.225,15.625,27.208333333333332,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,154.195,168.9375,69.41425980099227,9.507851960198453
Maharashtra,Mumbai,1958,158.7275,13.158333333333333,24.316666666666666,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,142.36583333333334,165.225,66.18314774650604,6.39496288263454
Maharashtra,Mumbai,1959,214.65,17.241666666666667,31.308333333333334,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,217.32583333333332,158.7275,69.54736917160083,11.151140500986834
Maharashtra,Mumbai,1960,221.835,12.950000000000001,26.325,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,234.3166666666667,214.65,68.87393554003431,6.72478710800686
Maharashtra,Mumbai,1961,197.83166666666668,15.258333333333333,27.224999999999998,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,205.68583333333333,221.835,75.4688593235279,10.352105198038911
Maharashtra,Mumbai,1962,206.26333333333332,16.55,28.033333333333335,6.5,-1.9070629087032778e-18,-4.625929269271486e-17,178.1425,197.83166666666668,69.74162078351553,10.498324156703104
